hgnc_symbol	affy_hg_u133b
NUP133-DT	240648_at
ABCB10	223320_s_at
ABCB10	
MXRA7	235836_at
MXRA7	227326_at
MXRA7	
RNU6-511P	
HMGN1P7	
STX19	
KLK14	
DHFR2	
DHFR2	241727_x_at
DHFR2	235675_at
MLXIPL	
PFKP	
CTU1	
RNU4-21P	
RNA5SP78	
HMGN2P19	
URB2	
SIGLEC18P	
NSUN3	
NSUN3	222886_at
SIGLEC9	
SCARB1	
POM121L2	
BAIAP2	
VN1R10P	224289_s_at
ZNF391	
ATXN2L	
RBBP4P2	
HMGB1P26	
	244424_at
AGXT2	229229_at
AGXT2	
MCFD2P1	
RNF186	
RNF186-AS1	
OTUD3	
ZNF184	
ARL13B	228201_at
ARL13B	
HNRNPA1P1	
CD83P1	
SIGLEC7	
RNU6-471P	
TAF8	229412_at
TAF8	
PLA2G2E	
RN7SL304P	
OR2M7	
OR14C36	
MKNK1-AS1	240810_at
KNCN	
SIGLEC20P	
MKNK1	
MKNK1	243256_at
SIGLEC21P	
SIGLEC22P	
CD33	
MIR3688-1	
MIR3688-2	
RAPGEF2	
DNAJC21	238337_s_at
DNAJC21	235032_at
DNAJC21	230893_at
DNAJC21	234094_x_at
DNAJC21	235001_at
DNAJC21	
LINC01872	
SIGLEC24P	
IGLON5	244694_at
VSIG10L	238654_at
RNY3P15	
TAF11	
VSIG10L-AS1	
GTF2IRD1	
PRPF18	
PRPF18	223685_s_at
ETFB	
SMIM8	236178_at
SMIM8	230506_at
SMIM8	
SMIM8	233438_at
C6orf163	233787_at
	240933_at
CLDND2	231162_at
CLDND2	
CFAP206	230273_at
CFAP206	
RNU6-927P	
MIR5188	238213_at
RPL22P19	
NKG7	
LETMD1	
RPL35AP8	
VIPR1	
LIM2	
ELF2	
ELF2	242735_x_at
ZNF474	
ZNF474	231434_at
C19orf84	
	231434_at
	230273_at
NIFKP6	
SIGLEC10	
MACIR	
ST13P16	
SLC35A1	
PPIP5K2	
ARTN	
RNU6-444P	
LINC02918	243331_at
IPO13	
RNU6-1090P	
PNLIP	
RARS2	232901_at
RARS2	225264_at
RARS2	232902_s_at
RARS2	
PNLIPP1	
PNLIPRP2	
ODAM	
ATP6V0B	
ATP6V0B	200078_s_at
TSPAN14	223314_at
TSPAN14	
CSRNP2	225042_s_at
CSRNP2	
KCNJ16	222901_s_at
KCNJ16	
RPL35AP29	
EME2	
NCF1C	
LINC02414	
VIPR1-AS1	
GTF2IP1	
RNA5SP377	
RPS6P21	
SFSWAP	240078_at
SFSWAP	
UTS2R	
TBC1D3E	
FDCSP	229152_at
OR1A2	
ADORA2B	
SPATA33	230811_at
SPATA33	229660_at
SPATA33	
TBC1D3C	
CFAP97	226254_s_at
CFAP97	230567_at
CFAP97	230569_at
CFAP97	
KCNG4	
SHPRH	
SHPRH	226366_at
USP31	226033_at
USP31	227256_at
USP31	226035_at
USP31	
USP31	244441_at
SEC22C	236268_at
SEC22C	224470_at
SEC22C	235120_at
SEC22C	225460_at
SEC22C	239056_at
SEC22C	
SFXN3	
SNX25	227408_s_at
SNX25	
SNX25	232425_at
TTLL6	230924_at
TTLL6	
CCDC24	228994_at
CCDC24	
POM121C	
C16orf96	
SIGLEC10-AS1	
SCART1	
SIGLECL1	
PKD1L3	
LIPJ	
RPS15AP36	
SLC6A9	
PI4K2A	
BRICD5	
UBE2G1	226005_at
UBE2G1	
HIP1	226364_at
HIP1	
RNA5SP378	
RNU6-1017P	
ULK1	
NPM3	
LGALS9B	
RBFOX1	
RBFOX1	235070_at
AKR1C8	
LRP2BP-AS1	
RPSAP70	
LTO1P1	
KCNAB3	
CYP4V2	226745_at
CYP4V2	228391_at
CYP4V2	
PTEN	228006_at
PTEN	225363_at
PTEN	233314_at
SS18L2	
	238042_at
NAA38	225441_x_at
NAA38	224512_s_at
RN7SL567P	
KLHL40	
KLKB1	
PUS1	
RAET1E	
TBC1D3	
HHATL	223572_at
HHATL	
CAP2	
TRIM37	
MTCYBP18	
MTND6P4	
MTND5P11	
CCL26	223710_at
MTND4P12	224373_s_at
MTND4LP30	224373_s_at
MTND3P25	
MMP17	
F11	235915_at
F11	
CATSPER3	
CATSPER3	230981_at
VN1R104P	
CCL24	
OLMALINC	
OLMALINC	225457_s_at
OLMALINC	232230_at
KRT8P47	
RN7SL479P	
PITX1	
RHBDD2	232053_x_at
RHBDD2	222995_s_at
RHBDD2	
MIR6763	
LRCOL1	
OR2AS1P	
OR2T34	
LINC01475	
OR14I1	
LCE3B	
NKX2-3	
LCE3A	
LCEP4	
LCEP3	
PITX1-AS1	
LCE2D	
P2RX2	224557_x_at
P2RX2	224069_x_at
LCE2B	
ENTPD7	235204_at
ENTPD7	
LCE2A	
EPIST	236444_x_at
EBAG9P1	
CUTC	
PRAMEF15	
SLC25A48	
SLC25A48	231372_at
MIR4651	
RPL7L1P3	
SNORA14A	
TMEM120A	223482_at
DEFB131A	
SMIM20	225014_at
PRAMEF14	
COX15	223281_s_at
COX15	235855_at
COX15	
FAM53A	
PRAMEF17	
HHATL-AS1	
EPHX4	239579_at
EPHX4	
CCDC13	
RN7SL716P	
SPDYE22P	
NANOGP6	
GDPD1	
GDPD1	238681_at
ZMYND11	
MARCHF1	229383_at
MARCHF1	235385_at
MARCHF1	
NEUROG1	
LPCAT2BP	
GAPDHP46	
CXCL14	222484_s_at
PRKAR1AP1	
FNDC10	227185_at
	226644_at
SLC25A48-AS1	
MMP23B	
MIR5692C1	
PCDHB1-AS1	
SLC6A7	
CCDC13-AS1	
HIGD1A	242317_at
HIGD1A	
RPL7P26	
SUMO2P13	
SMIM14-DT	
FAM8A1	
SNRPGP17	
YPEL2	229060_at
YPEL2	227020_at
YPEL2	
	237012_at
RNU6-190P	
IGFBP7-AS1	
SLC35E2B	
PHACTR1	
PHACTR1	232045_at
PHACTR1	226397_s_at
LINC02263	
STYXL1	233982_x_at
STYXL1	232353_s_at
STYXL1	230370_x_at
STYXL1	
CAMK2A	
MIR4729	
RNU4-13P	
ACKR2	
ACKR2	239452_at
TNFSF13	
MMP23A	
CYP8B1	
CYP8B1	232494_at
CDK11A	
HNRNPA1P22	
ZBTB47	226500_at
ZBTB47	226484_at
ZBTB47	234338_s_at
MDFI	
	236871_s_at
LINC02615	
LINC02615	229006_at
IQCF1	
IQCF4P	236871_s_at
IQCF4P	236870_at
IQCF4P	
IQCF2	236767_at
MDH2	
RN7SL504P	
IQCF5-AS1	
IQCF5	231525_at
LINC01259	
PARP3	
GPRC5C	
GPRC5C	230907_at
	235833_at
PCDH10-DT	
MIR885	
LINC01988	241568_at
	231557_at
CD300A	
RPL22P12	
LINC02269	
LINC02269	238284_at
MRPS24	224948_at
BUB1	
URGCP-MRPS24	224948_at
PXMP2	
QKILA	
	240585_at
	240861_at
URGCP	
CETN4P	
NEUROG2	
NEUROG2-AS1	
RPL23AP94	
PGAM5	
ZGRF1	231204_at
ZGRF1	228859_at
ZGRF1	241253_at
ZGRF1	
CD300LB	
CD300C	
TUBG1P	
UBE2D4	
CD300LD	
RNA5SP379	
CD300LD-AS1	
FBRSL1	225703_at
FBRSL1	225704_at
FBRSL1	228522_at
FBRSL1	
	237389_at
RFNG	
CYFIP2	
NADK	
RPL30P13	
LINC02555	233591_at
LRRK2-DT	
LRRK2-DT	236065_at
ZNF8	227508_at
ZNF8	242043_s_at
ZNF8	242044_at
ZNF8	227509_x_at
TSPAN19	
POLR2J4	240014_at
POLR2J4	
H3P14	
ZNF544	
ZNF544	244466_at
ADGRF2	
LARP7	
LARP7	241385_at
UPK3BL3P	
RN7SKP116	
RNU1-105P	
DUS1L	
SPDYE14	
HSP90B1	
HSP90B1	239451_at
RIPPLY2	236771_at
CCDC6	225010_at
CCDC6	
SCN10A	
LINC01553	
MCUR1	227451_s_at
MCUR1	
IL32	
ARL4AP1	
ANK3-DT	
CDK1	
GNB1	
PHACTR2	
PHACTR2	227947_at
PHACTR2	244774_at
LINC02959	
LINC02841	
	242084_at
LCORL	232293_at
LCORL	
LCORL	240592_at
LCORL	235970_at
ZNF107	
ZNF107	243312_at
ATP5MGP3	
LINC00525	
LINC02473	
PKD1L1-AS1	
HNRNPA1P65	
CAPN7	
SOD3	
RNU2-72P	
KCNC3	230531_at
KCNC3	243893_at
HUS1	
ANK3	238786_at
ANK3	
CCDC149	226141_at
CCDC149	226139_at
CCDC149	240095_at
CCDC149	
NR1H2	
FASN	
ACOXL	240189_at
ACOXL	
TMEM52	230467_at
FAM149A	
CD1A	
HMGN1P5	
C7orf57	
CD1C	
RPL5P9	
CD1B	
ACOXL-AS1	
SH3BP5-AS1	227591_at
BCL2L11	
BCL2L11	225606_at
SH3BP5	
CD1E	
PKD1L1	
MIR3652	
C12orf73	226927_at
C12orf73	226943_at
C12orf73	
TDG	
WDR35	226889_at
WDR35	226890_at
WDR35	
RNU6-454P	
HMGN2P7	
METTL6	232102_at
METTL6	
NAPSA	223806_s_at
NAPSA	
LRRK2	
LRRK2	229584_at
NCF1	
EAF1	
EAF1	226952_at
OR10T2	
OR10T1P	
EI24P2	
OR10R3P	
OR10R1P	
HSP90AA3P	
RNU6-1024P	
EAF1-AS1	
DR1	235585_at
DR1	
SPIB	232739_at
SPIB	
COLQ	
RNA5SP53	
KRTAP4-5	234637_at
MAPKAPK2	
KRTAP4-4	234684_s_at
PIK3R5	227645_at
PIK3R5	
OTOF	
ABCF2-H2BK1	
MYBPC2	
CLCN1	
PIGFP1	
ZNF454-DT	
ZNF454	
SLC6A15	239352_at
SLC6A15	
SLC6A15	232263_at
SLC6A15	240419_at
GRM6	
ZNF879	
ZNF879	230421_at
GARIN5A	229289_at
GARIN5A	
ZNF354C	234409_at
ZNF354C	228208_x_at
HDAC5	229408_at
HDAC5	
SCARB2	224983_at
SCARB2	
IL24	
EMC10	224727_at
EMC10	
EIF3B	236274_at
EIF3B	
EIF3B	242550_at
MIR4270	
RN7SL110P	
HACL1	223211_at
HACL1	
STXBP5	243904_at
STXBP5	226794_at
STXBP5	235227_at
STXBP5	
FAM193B	
	235379_at
ZSCAN1	
LETM1P2	
HNRNPDLP4	
ZNF135	
FCMR	239122_at
FCMR	
RN7SL526P	
ZSCAN18	232866_at
ZSCAN18	
ERBIN	222473_s_at
ERBIN	
MIR4648	228762_at
BRAT1	225437_s_at
BRAT1	
IPCEF1	
CFI	
RPL7P38	
RNU7-106P	
RN7SKP261	
OR1A1	
PTPRQ	
VGF	
SREBF1	
MTCYBP43	
THSD7A	230008_at
THSD7A	229159_at
THSD7A	
LINC02497	
TMEM271	
ZNF329	
PDE6B	
B3GNT8	237338_at
B3GNT8	
LINC01890	
BMP10	
RPL36	
GKN2	238222_at
ASB15	
WAC	
WAC	222389_s_at
WAC	230154_at
WAC	222390_at
AKIRIN1P1	
OTOGL	
GKN1	
PIGR	226147_s_at
PIGR	
SP8	237449_at
SP8	239743_at
ZNF800	
ZNF800	227104_x_at
ZNF800	227101_at
MIR3126	
RNA5SP96	
RNU6-1216P	
MICOS13	225823_at
ANTXR1	
ANTXR1	224694_at
ANTXR1	227660_at
KCNJ8	
HSD11B1L	228757_at
HSD11B1L	
OAS1	
PDE6B-AS1	
PDE6B-AS1	238085_at
DOCK4	241313_at
DOCK4	
	238153_at
ATP5ME	
SNAP91	
LRRC3C	
SLC49A3	
LRRC37A3	229962_at
MIR3134	
RN7SL4P	
SEMA3B	
FCAMR	231496_at
GSDMB	
C1orf116	228865_at
PRMT6	223275_at
PRMT6	
NDUFA4P1	
SH3BGRL3	
CD52	
PCGF3-AS1	
PCGF3-AS1	230408_at
PCGF3-AS1	236411_at
ZNF683	230756_at
ZNF683	
CPLX1	223500_at
CPLX1	
MIR6872	
LSMEM2	237024_at
REG1CP	
MYL5	
OAS3	
OAS3	232666_at
HYAL3	
CORO6	
TINAGL1	
REG3A	
REG3A	234280_at
NAA80	
LINC02499	
LINC02499	240380_at
RASSF6	235638_at
RASSF6	229147_at
RASSF6	
RN7SKP222	
FGF12-AS1	
FGF12-AS2	
FGF12-AS3	
RNU1-20P	
CTNNA2-AS1	
DNAJB11	223054_at
GNA13P1	
RNU6-561P	
MIR4264	
MIR8080	
RBM7P1	
LRRTM1	238815_at
LRRTM1	
CAMK2G	
CAMK2G	238556_at
CAMK2G	239179_at
PEF1	
TSEN2	
TSEN2	244391_at
UMLILO	
CTNNA2	
PEF1-AS1	
CXCL8	
PROCA1	236286_at
PROCA1	232647_at
EVC	234421_s_at
EVC	
RN7SL788P	
PDCL3P6	
DNAJC19P7	
OAS2	
OAS2	228607_at
ANAPC10P1	
	242848_x_at
PLA2G12AP1	223373_s_at
ORC1	
OR4D1	
TRIM16	
PLXNB1	
C12orf43	
GCA	
SDE2	244103_at
H3-3A-DT	
H3-3A	
H3-3A	200080_s_at
CRMP1	
RNA5SP109	
EIF2AK2	238743_at
EIF2AK2	242898_at
EIF2AK2	
ZSCAN21	223424_s_at
ZSCAN21	
LINC01703	
ACBD3	
ZNF29P	
ZNF286A	
ZNF286A	227077_at
ZNF286A	239898_x_at
OASL2P	
FASTK	
ACBD3-AS1	
RNU6-494P	
MIXL1	231746_at
	236032_at
ANO6	
ANO6	224906_at
ANO6	240947_at
DEGS1	
LONP1	
NVL	
PAX4	
C4orf50	
UBE2SP1	
TBC1D26-AS1	
TYW1	
CCDC51	
MIR378D1	
ZNF286A-TBC1D26	240576_at
ZNF286A-TBC1D26	
RNA5SP158	
TLR10	223751_x_at
TLR10	223750_s_at
RBM22P13	
ZNF267	
SLC25A28	223192_at
TMA7	
TLR1	
CATSPERD	237020_at
TREX1	
TBC1D26	
TBC1D26	240576_at
NKX6-2	
OR52I2	
OR51A9P	
IGHV1OR16-1	
OR51E2	232482_at
OR51E2	236121_at
IGHV1OR16-3	
FBXL18	
FBXL18	227500_at
IGHV3OR16-9	
CFAP46	
PFKFB4	228499_at
PFKFB4	
PFKFB4	232674_at
HERC2P4	
OR10G4	
TLR6	239021_at
TLR6	
TSG101	
FAM114A1	
FAM114A1	226697_at
PRR22	
CHN2	
DUS3L	
DUS3L	224966_s_at
DNAJC10	225174_at
DNAJC10	243635_at
DNAJC10	229588_at
DNAJC10	
ABHD17AP8	
E2F3P1	
TAF5LP1	
TOMM20P2	
SLFN14	
NPIPB9	
MIR574	
LINC02363	
LINC02362	
SNORD7	235207_at
PEX12	
PRSS33	
TCTN2	239928_at
TCTN2	
	240415_at
IRF2-DT	235543_at
IRF2-DT	238758_at
	235543_at
LINC02427	
ADAP2	
ADAP2	222876_s_at
IRF2	
YWHABP2	
UEVLD	230176_at
UEVLD	
RPL31P15	
NRTN	
FRZB	244419_at
CHD9	229586_at
CHD9	235388_at
CHD9	242157_at
CHD9	
	225304_s_at
NDUFA11	225304_s_at
NDUFA11	228690_s_at
NDUFA11	228689_at
NDUFA11	
RNU6-1122P	
LINC01166	
LINC01167	
MIR320B2	
LINC01168	
RNU6-1008P	
LINC00844	230577_at
LINC00844	
KIF1A	225482_at
KIF1A	
VMAC	
CNIH4	223993_s_at
CNIH4	228306_at
CNIH4	228437_at
CNIH4	
ATCAY	
ATCAY	227365_at
MANCR	
ITGB1-DT	
ITGB1-DT	244864_at
HMGA1P3	
LINC02660	
ARPC3	
SUV39H2-DT	
GLUD1P3	
HPS1-AS1	238979_at
MIR4742	
AKR1B1P1	
CNIH3-AS2	
DNAJB6P6	
MIR1915HG	239503_at
MIR1915HG	
RN7SL138P	
LINC02978	
BMP8A	
RNF135	223591_at
RNF135	223592_s_at
RNF135	
SLC18A2-AS1	
AKR1C7P	
OXCT2P1	
PABPC4-AS1	
SLC25A28-DT	
SNORA55	
	235928_at
	235929_s_at
HEYL	226828_s_at
C10orf88B	
HPCAL4	
GPN3	
CUL1	
RNU7-121P	
PABPC4	
DPRXP4	
MIR4733HG	
RN7SL202P	
MIR4733	
DAPK3	
ABCA9	239185_at
ABCA9	242541_at
ABCA9	235335_at
ABCA9	
RNU7-194P	
MAB21L2	
ZBTB8OSP1	
SPTY2D1	235440_at
SPTY2D1	229594_at
SPTY2D1	
RNA5SP168	
AK4P6	
LRBA	
SRSF3P1	
RPL31P49	
FAM216A	
LINC02870	
ERBIN-DT	239326_at
MIR637	
LINC01164	
EEF2	200094_s_at
EEF2	
ALKBH3	226127_at
ALKBH3	
SREK1	244287_at
SREK1	
SREK1	238781_at
SREK1	235611_at
SREK1	243361_at
PPP3CB-AS1	238522_at
PPP3CB-AS1	235772_at
PPP3CB-AS1	
YBX1P9	
RPS3AP7	
RN7SKP165	
CDKN2AIPNLP1	
MIR6878	
ECM1	
GOT1-DT	
VPS29	223026_s_at
VPS29	
ABCA6	
ZNF503-AS1	
ZNF503-AS1	232684_at
MIR6823	
UCN2	232674_at
MIR711	
UQCRC1	
CHST5	223942_x_at
SNORD37	
PIAS4	
SH2B1	
RAD9B	
BMS1P1	243937_x_at
BMS1P1	239151_at
BMS1P1	242393_x_at
BMS1P1	238924_at
BMS1P1	
SEC24AP1	
MIR4524B	
MIR4524A	
	224110_at
SNRPGP4	
ABCA10	
SEC14L1P1	
ALKBH3-AS1	
	242185_at
	242184_s_at
LINC02065	
RN7SKP157	
WDR11-DT	
KIF2A	
KIF2A	226480_at
	244252_at
FALEC	
ACCSL	
ADAMTSL4-AS2	
ZMIZ1-AS1	
MIR4257	
RN7SL473P	
RN7SL600P	
ZBTB7A	226554_at
ZBTB7A	
ZNF37BP	242208_at
ZNF37BP	
ENSA	228851_s_at
ENSA	
ENSA	228852_at
MAP2K2	
ACCS	
ACCS	228264_at
TMEM89	
SLC26A6	
LINC02669	
SEZ6L2	223458_at
SEZ6L2	233337_s_at
SEZ6L2	238406_x_at
SEZ6L2	
SEPTIN7	
LINC00839	233562_at
LINC00839	
CREB3L3	234361_at
CREB3L3	
NUTM2A-AS1	
NUTM2A-AS1	229609_at
NUTM2A-AS1	227724_at
NUTM2A-AS1	235730_at
NUTM2A-AS1	230886_at
NUTM2A-AS1	233048_at
PPTC7	225213_at
PPTC7	235744_at
PPTC7	225204_at
PPTC7	
ALX4	
GOLPH3L	
RN7SL387P	
HVCN1	
HVCN1	226879_at
EXT2	235685_at
EXT2	236483_at
EXT2	
HORMAD1	223861_at
HORMAD1	
PPP1CC	
UFM1P2	
LINC00702	236304_at
LINC00702	
	236692_at
SLFN12	
ENTPD1-AS1	
ENTPD1-AS1	243111_at
ENTPD1-AS1	232502_at
CAPZA2	
RNU6-1042P	
UBE2D3P3	
SIRT6	233179_x_at
SIRT6	
ADAMTSL4-AS1	
MCL1	
MCL1	241722_x_at
RPL29P25	
SLFN13	
HAVCR1	244567_at
HAVCR1	
SLC22A31	232765_x_at
SLC22A31	
TCTN1	
NPIPB8	
WNT3A	
	238634_x_at
LINC02809	
MIR3620	
	232178_at
C1orf35	
LINC00865	232239_at
LINC00865	
NOMO2	
LINC00706	
LNCAROD	
SVIL-AS1	
SVIL-AS1	228786_at
SVIL-AS1	230737_s_at
SVIL-AS1	230736_at
SLFN11	226743_at
SLFN11	
MRPL55	225719_s_at
TTC23L	
TTC23L	239620_at
CYP3A43	
KCNIP2-AS1	237266_at
C10orf71-AS1	237244_at
	240305_at
ST8SIA6-AS1	242350_s_at
SNCA	
SNCA	236081_at
IATPR	
ZEB1-AS1	
ZEB1-AS1	229090_at
KRT38	
SESN1	
SESN1	236512_at
KRT43P	
KRT32	
VIM-AS1	
RNU2-32P	
KRT36	
FAM111A	229196_at
FAM111A	
TTC37	
TTC37	233995_at
C10orf95-AS1	
KRT13	
MACORIS	
HMGB2P1	
MIDN	231072_at
MIDN	225954_s_at
MIDN	
MIR6824	
CELSR3	
SPTBN2	231311_at
SPTBN2	
CFAP58-DT	
IDI2-AS1	
CIRBP	230142_s_at
CIRBP	
CIRBP	228519_x_at
CIRBP	225191_at
PRKCQ-AS1	240015_at
PRKCQ-AS1	232001_at
PRKCQ-AS1	
FRMD1	
KRT15	
MIR6510	
KRT19	
MIR4793	
NCKIPSD	
MYLPF	
LINC00974	
KRT9	
KRT14	
RPL27A	
RPL27A	223707_at
TPK1	223686_at
TPK1	
KRT16	
SNCA-AS1	
CMTR2	222811_at
CMTR2	
MMRN1	
KRT42P	
EIF1	228967_at
EIF1	
LINC02585	
CCR6	
IP6K2	
IP6K2	223165_s_at
LINC00336	
SNORA3A	
RN7SKP248	
RAET1K	
SNORA3B	
TMSB4XP8	
MMP3	
KRT19P6	
LINC01610	
CIAO2AP2	
MTHFD2L	
MTHFD2L	238762_at
MTHFD2L	242370_at
MTHFD2L	239562_at
MTHFD2L	233083_at
GJC2	
LINC02980	
KRT35	
IBA57-DT	238188_at
CCDC92B	229612_at
FAM187A	228300_at
IBA57	231983_at
IBA57	236629_at
RPL38	
HDAC2-AS2	
SDK1	229912_at
SDK1	229407_at
SDK1	
OBSCN-AS1	
TUBA1A	
MMP12	
EREG	
BOLA3P1	
RNU7-159P	
ZNF23	
TRIM11	226566_at
TRIM11	
TRIM11	238797_at
DCUN1D5	238479_at
DCUN1D5	239425_at
DCUN1D5	223151_at
DCUN1D5	
AREG	
LINC01512	
CCDC162P	
TROAP-AS1	
PRPH	
TTYH2	223741_s_at
TTYH2	232042_at
TTYH2	
MIR6742	238797_at
MSMO1	
COL7A1	
RN7SKP127	
C16orf54	
	238479_at
	239425_at
MTCO3P15	
MTATP6P15	
SMIM15-AS1	
SMIM15-AS1	240355_at
MTCO2P15	
CPE	
MTCO1P15	
LINC02199	
ZG16	
MTND2P26	
LINC02202	
TROAP	
MTND1P36	
OTULIN-DT	
	229807_s_at
MIR2277	
MVP-DT	228798_x_at
MVP-DT	
DYNC2H1	
NPM1P27	200063_s_at
MIR578	
HADHAP1	
POU5F2	
SCGB1D5P	
NOL8P1	
LINC02520	
ALPK1	
ALPK1	227438_at
ALPK1	243222_at
NR2F1	
LINC02528	
PRRT2	
PRRT2	227192_at
RNA5SP19	
RNA5SP162	
BZW2	
PPIH	
DNAI2	
ZNF354A	
PACRG-AS1	
PAGR1	231878_at
	240581_at
AACSP1	
MVP	
HMGN3-AS1	
HEY2-AS1	
LINC00243	
CDKN1A	
ZNF354B	
ZNF354B	230168_at
KIF19	
DINOL	
RAB44	
RNU1-39P	
MSANTD5	
AMACR	236365_at
AMACR	
PPIL1	222500_at
C6orf89	224987_at
C6orf89	224988_at
C6orf89	225729_at
C6orf89	224977_at
RNU6-1252P	
USP46	222941_at
USP46	
NUP42	
NUP42	230401_at
KIF22	
C1QL4	
DNAJC22	244193_at
DNAJC22	
DNAJC22	239065_at
BTBD17	230445_at
RNA5SP448	
NCOR1P2	
FTLP13	
MIR6762	
PLBD2	228845_at
PLBD2	227853_at
PLBD2	
LINC02002	
PI16	228312_at
TMEM192	226589_at
TMEM192	
FAM27E5	
COX6A1P2	
LGALS3BP	
ANXA6	
ANXA6	244250_at
	236142_at
YBX1	
MTCH1	
RNU4-87P	
AVL9	
SDS	
RNU6-1055P	
FAT1	
LINC00487	
LINC00487	231455_at
NRIR	
RSAD2	242625_at
RSAD2	
SDSL	228274_at
SDSL	
RNF144A	
LFNG	228762_at
LFNG	
CLDN19	
RPS7P6	
QDPR	
SANBR	
SANBR	243539_at
P3H1	
LHX5	
MKRN2	222510_s_at
MKRN2	242425_at
MKRN2	
MAPK8IP3	
MAPK8IP3	232085_at
ZMAT3	
ZMAT3	228315_at
ZMAT3	225725_at
ZMAT3	227221_at
SLC8B1	222727_s_at
SLC8B1	
CANT1	
CLRN2	
ZMIZ2	
ZMIZ2	236309_x_at
LAP3	
PIK3CA-DT	
PIK3CA	
PIK3CA	235980_at
PIK3CA	231854_at
C1QTNF1	224197_s_at
C1QTNF1	
POLN	233454_at
POLN	242804_at
POLN	
C2orf74-DT	227940_at
C2orf74-DT	227941_at
AHSA2P	230148_at
AHSA2P	226334_s_at
AHSA2P	
AHSA2P	226665_at
C1orf50-AS1	
ENGASE	
STPG1	227694_at
STPG1	233693_at
STPG1	
TERLR1	
SLC6A19	231480_at
SLC6A19	238177_at
SLC6A19	231021_at
HAUS3	242804_at
HAUS3	
RAB5B	
RBFOX3	235468_at
RBFOX3	229406_at
RBFOX3	
SLC6A18	238215_at
SLC6A18	
COX6B1P5	
MXD4	
ARPC4	
TERT	
NMI	
APIP	
CYP3A4	
NIPAL3	225875_s_at
NIPAL3	225876_at
NIPAL3	
MIR4800	
ZFYVE28	232408_at
ZFYVE28	
SUOX	
TNFAIP6	
MIR4739	
MIR4773-2	
LINC02078	
MIR4773-1	
RN7SL124P	
ENPP7	238245_at
ENPP7	
RIF1	236620_at
RIF1	241820_at
RIF1	
RIF1	226821_at
RIF1	226503_at
RIF1	240098_at
RIF1	233781_s_at
RIF1	233780_at
PIGX	
CBX2	226473_at
CBX2	240084_at
CBX2	224138_at
PDHX	
CRISPLD2	
RCAN3AS	
MYH10	
CIRBP-AS1	239126_at
FAM174C	
RCAN3	229064_s_at
RCAN3	226272_at
RCAN3	
KLF1	
TXNRD3	
NFIX	228278_at
NFIX	227400_at
NFIX	
MIR4457	
RN7SL589P	
CLPTM1L	223020_at
CLPTM1L	226935_s_at
CFAP99	
TBL2	
IKZF4	226761_at
IKZF4	229752_at
IKZF4	226759_at
IKZF4	
PMPCAP1	
LNCPRESS2	
GRID2	
LINC02685	
NCMAP-DT	
SYT13	226086_at
SYT13	
NCMAP	
JUN	
LINC02176	
ZDHHC7	
PIDD1	
HTR1F	
ASH1L	222667_s_at
ASH1L	226447_at
ASH1L	
ABHD14B	224821_at
ABHD14B	
RPS26	
MTND1P19	
RACK1P3	
RNA5SP164	
ATOH1	
SMARCAD1-DT	
HMGB3P15	
CIBAR2	
SMARCAD1	223197_s_at
SMARCAD1	
PA2G4	
LINC02139	
TLR9	223903_at
ZNF117	235564_at
ZNF117	235408_x_at
ZNF117	
COX6CP16	
LINC00311	
MIR5093	
GLT8D1	
KIAA0513	
DLD	
DLD	230426_at
	227974_at
LINC01511	
CDR2	
OPCML	
CDR2-DT	
MFSD13B	
RRN3P3	238412_at
RRN3P3	
OTOAP1	
RPL41	
RPS27P29	
VN1R93P	
ZNF681	238962_at
ZNF681	
LINC02890	
ERI2	240603_s_at
ERI2	240604_at
ERI2	
BNIP3P39	
ESYT1	
ESYT1	244234_at
TYMSP2	
ZBTB32	
OR5AH1P	
PEG3	
MIR6075	
WDR26	224897_at
WDR26	224905_at
WDR26	224898_at
WDR26	
WDR26	223863_at
CDH12P1	
TRIM66	229466_at
TRIM66	
HPGDS	
DCUN1D3	239648_at
DCUN1D3	227333_at
LYRM1	
RPL35AP11	
OR5M14P	
BACE1	222463_s_at
BACE1	224335_s_at
BACE1	222462_s_at
PHOX2B	
CYRIA	230276_at
CYRIA	
PHOX2B-AS1	
RNU1-49P	
HMGB1P28	
SRCAP	
LINC00682	
RFC4	
SUN3	231618_s_at
SUN3	
PIM1	
TMEM33	222642_s_at
TMEM33	
TMEM33	235907_at
TMEM33	238831_at
TMEM33	225492_at
TMEM217	237016_at
TMEM217	
ZC3H10	
ZC3H10	239338_x_at
ZC3H10	227430_at
ZC3H10	240677_at
ZC3H10	243662_at
ARID5A	
C3orf80	236738_at
MYL6B-AS1	
OR5K1	
MYL6	
OGG1	
BACH2	227173_s_at
BACH2	
LMF1-AS1	
	242533_at
CEROX1	
CEROX1	227984_at
TXLNA	
CCDC71L	229521_at
CCDC71L	227883_at
CCDC71L	226756_at
GTF2IRD2B	228765_at
GTF2IRD2B	
KANSL3	224318_s_at
KANSL3	
SOX8	226913_s_at
DCAF4L1	
PRMT7	
IQCC	
SLC30A9	
SLC30A9	229500_at
TRERF1	238520_at
TRERF1	229016_s_at
TRERF1	233324_at
NAIP	238446_at
FAM167B	223657_at
KBTBD2	223584_s_at
KBTBD2	223585_x_at
KBTBD2	
HDAC1	
VWDE	239552_at
VWDE	
HLFP1	
VNN1	
CCNG1P1	
